county,precinct,office,district,candidate,party,votes,election_day,mail
Santa Clara,7237,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7245,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7246,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7248,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7252,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7255,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7257,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7261,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7264,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7271,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7273,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7282,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7294,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7295,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7298,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7299,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7306,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7401,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7402,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7403,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7408,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7409,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7410,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7411,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7414,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7415,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7416,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7417,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7418,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7419,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7430,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7435,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7436,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7438,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7440,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7441,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7442,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7447,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7458,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7459,president,,JOSEPH KISHORE,Qualified Write In,1,0,1
Santa Clara,7470,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7471,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7479,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7483,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7601,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7606,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7609,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7615,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7619,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7620,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7621,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7624,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7632,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7634,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7648,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7654,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7660,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7666,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7670,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7673,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7674,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7677,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7680,president,,JOSEPH KISHORE,Qualified Write In,1,0,1
Santa Clara,7689,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7690,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7801,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7802,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7803,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7805,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7810,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7811,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7812,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7816,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7817,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7818,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7821,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7826,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7827,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7832,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7833,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7843,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7849,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7850,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7851,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7861,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7867,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7874,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7880,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8001,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8002,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8003,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8005,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8007,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8011,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8012,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8013,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8016,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8017,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8022,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8023,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8026,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8028,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8029,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8030,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8033,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8034,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8038,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8040,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8047,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8049,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8050,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8053,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8054,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8055,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8062,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8066,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8067,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8068,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8072,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8073,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8079,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8082,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8085,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8089,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8092,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8093,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8096,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8101,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8104,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8105,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8117,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8122,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8128,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8133,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8201,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8203,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8205,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8208,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8212,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8214,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8227,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8228,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8230,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8231,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8232,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8236,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8246,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8254,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8262,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8264,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8401,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8404,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8408,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8409,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8414,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8418,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8421,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8423,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8430,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8435,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8438,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8439,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8445,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8447,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8456,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8457,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8464,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8470,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8472,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8486,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8492,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8502,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8601,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8603,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8605,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8609,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8610,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8612,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8615,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8619,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8625,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8627,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8629,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8630,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8631,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8634,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8636,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8645,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8648,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8650,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8653,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8654,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8655,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8657,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8658,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8670,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8675,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8676,president,,JOSEPH KISHORE,Qualified Write In,1,0,1
Santa Clara,8680,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8683,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8687,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8697,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8801,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8805,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8809,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8812,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8817,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8820,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8822,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8828,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8829,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8832,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8834,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8838,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8839,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8844,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8848,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8853,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8857,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8858,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8862,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8868,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8873,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8874,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8879,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8883,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8885,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8886,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8889,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8898,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8903,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8915,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8916,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8920,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8923,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,8924,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9001,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9005,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9051,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9055,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9056,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9059,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9061,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9062,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9101,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9103,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9104,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9109,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9151,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9157,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9163,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9166,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9201,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9203,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9208,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9210,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9219,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9220,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9251,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9252,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9258,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9262,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9264,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9268,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9275,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,9282,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2001,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2002,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2005,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2006,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2009,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2013,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2014,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2018,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2025,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2043,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2046,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2057,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2068,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2098,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2108,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2125,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2274,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2275,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2278,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2281,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2282,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2285,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2301,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2305,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2309,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2314,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2317,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2330,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2338,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2351,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2353,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2539,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2542,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2545,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2720,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2721,president,,BROCK PIERCE,Qualified Write In,0,0,0
Santa Clara,2723,president,,BROCK PIERCE,Qualified Write In,1,0,1
Santa Clara,2724,president,,BROCK PIERCE,Qualified Write In,1,0,1
